,x,y,z
0,0.12690978708661077,0.9864355494416197,0.10410961886127934
1,-0.525696601291123,0.6799883359393626,0.5111349590640212
2,-0.35658552245506503,0.42063455760140867,0.8342142015854894
3,0.7674166995854607,-0.5600039674435318,0.312197318445983
4,-0.8805681924841445,0.3927965348939911,0.2651613481646224
5,0.5099992589096396,0.1443436557113336,0.8479773964956298
6,-0.44807724886555256,-0.8661268485868614,0.22147474168868478
7,0.06980407999750814,0.5881662443093812,0.8057219492298188
8,-0.08866276525343574,0.9683161083390068,0.23345840826325986
9,0.24355725157616492,-0.9698719971168865,0.005307957532493417
10,-0.34283251569802603,0.7007137777448913,0.6256724924899975
11,-0.7539349077960981,0.647916892056232,0.10856268140886102
12,0.7576367481480576,0.4599428886905729,0.46307569251538994
13,-0.07667801813580775,-0.8322105055882824,0.5491321843811927
14,0.7680117364450242,-0.37799202059359516,0.5169913007491226
15,0.741030536858797,0.5318091953993257,0.4099423412279889
16,0.3547369966103548,0.196801187656209,0.9140191222140654
17,-0.7389894906383236,-0.6593943728101032,0.1381795709664839
18,0.6032943348351558,0.35233171646623274,0.7154706892163822
19,0.8531130243016525,-0.5141481829938419,0.08859917432470209
20,-0.22004151900846655,0.5148420978156943,0.8285646288788713
21,-0.5055225299498719,0.1147277232120604,0.8551517533395214
22,0.883878025443904,0.0978480026912228,0.4573679093538634
23,-0.9968313801327708,0.005661048477348153,0.07934199463545435
24,-0.5488750508442571,-0.4706616255306017,0.6908066392367735
25,-0.7732272946801364,0.46674908427228956,0.42926081010571715
26,0.5933545482846581,0.7741357983553172,0.22055417868334534
27,0.5318345423351144,-0.6510419576118579,0.5415684527445437
28,-0.6153116810493379,-0.5746884632462126,0.539559732908178
29,0.4277163118884054,0.023362021470468182,0.9036110736912168
30,-0.37562984662872373,0.9259025360045581,0.040083813965359705
31,-0.5205558303431141,0.7871697585376278,0.33073463492595345
32,-0.9346685652050166,0.036585874399708486,0.3536327855445596
33,-0.1795677144743116,-0.9720467621314134,0.15126310901309512
34,0.6824771109955711,0.6225311627286702,0.3829881778838989
35,0.13042744032126294,0.3893456530160875,0.9118106411359322
36,-0.3619810149869709,-0.25816982335734723,0.8957221037222641
37,0.9578745578986124,0.044295066140915364,0.28375038052152385
38,-0.4582412384218211,0.797881988962279,0.3916622257752634
39,0.018400971998878274,-0.6614519911687753,0.7497617405605324
40,0.8830265369263572,-0.30639340635075385,0.35550979681103945
41,-0.01369024233331175,0.9264625996884177,0.37613777880377025
42,0.0690467759104852,-0.6843236868978956,0.7259019453664786
43,-0.40976639744543913,0.4937940355231069,0.7669804104450068
44,0.9081213296898336,0.010498320215156431,0.4185754840348734
45,-0.15473524837106742,0.9848684015492988,0.07804636148644903
46,0.4758428323551248,-0.7861294992889006,0.3944287124995275
47,0.4298272247700641,-0.4615079306027949,0.7760534690581511
48,0.0801655475900853,-0.40786749670284056,0.9095150301742903
49,0.6155462632131956,-0.4894061849526585,0.61772516864246
50,0.5631153585300572,0.02965945637159297,0.8258458752305461
51,-0.12408043843214152,0.9624675986377506,0.24137142824072927
52,-0.5376094437155933,0.7903582066838709,0.2937856210832417
53,-0.8835215897628165,-0.016253343854972284,0.46810835202602136
54,-0.8157978017038958,0.49593329988578266,0.2975300132751138
55,0.05375176094668627,0.8093505041962378,0.5848611027863162
56,0.522200512994691,-0.5636782747131157,0.6399792393855654
57,-0.998898065846508,0.04693167504084346,0.0002681901679691567
58,0.2817977647763622,0.9557477438040132,0.08447644630655493
59,0.09891223341755344,0.9737345078986466,0.20507919984174863
60,-0.8299484564790574,0.5564027899355464,0.04001868238673491
61,0.7648208743410713,0.5840799722672659,0.2718448384068184
62,0.6831945162603168,0.5985353854152768,0.41833078461621453
63,0.2799583758135413,-0.7876600132053434,0.54883058534415
64,-0.6766671356592133,-0.6911252279643616,0.253904522980519
65,-0.0037113700870726714,0.9363125021551735,0.3511482935171334
66,0.5892147399459374,-0.4837225366769754,0.6471773309852822
67,-0.468055590491109,-0.5162510154378779,0.7172230150165144
68,-0.3018202751580774,0.5817175152229789,0.7553206299223567
69,-0.19919140937842264,-0.9798852222433595,0.012154573580322127
70,-0.25924953088051345,0.9451727716404736,0.19859031317689937
71,0.4556485550380901,-0.8749907183246891,0.16363262858410943
72,-0.17683125582617967,0.8455147830752775,0.5038208595960498
73,-0.5143855404152052,0.38597400502154516,0.7657882104468476
74,-0.780772814491693,0.45591858388001255,0.4272377055265185
75,0.8979010145398166,-0.36176946579683045,0.2507919889179952
76,0.6030646145586177,-0.6076301086097948,0.516815945746757
77,0.22727480431614655,-0.1514255266254399,0.9619856928298183
78,-0.3349010940658503,0.9350184927885609,0.11654044506910269
79,-0.30679381055857186,0.9211589277500354,0.23946562932779342
80,0.8117988684258055,0.517081616683546,0.2713101526123053
81,0.3761318780170606,0.14348480664689525,0.9153889449850605
82,-0.8099272400980336,-0.5624009822148768,0.16650225509260883
83,-0.1882812703351368,-0.17528597531845513,0.9663462061278272
84,0.8489688036718948,0.4906851637481192,0.19616330051615985
85,0.8077627187198625,0.5679495896491462,0.15796409042457307
86,0.3986080147820787,0.4892232760662197,0.7757397996148745
87,-0.9852525307946135,-0.1618822886539938,0.05542179339352148
88,0.37766780498845476,-0.259407409045826,0.8888615332026322
89,-0.029529151413731337,0.39562970407866765,0.9179352735718411
90,-0.11987037713431933,0.22007934709332033,0.9680889285952267
91,-0.5521706079807912,0.8184138388307703,0.15907987959640085
92,0.05058302420355134,-0.7984868756993083,0.599883377831375
93,0.4083226475196605,0.7475451205350663,0.5238787152449966
94,-0.8242205798993064,0.18662964468693213,0.5346305372820378
95,-0.5754305099333757,-0.8054734010887026,0.14174741047515876
96,0.958135145726987,0.2778589425215055,0.06907568735493136
97,0.1172001947712774,-0.12325181222033942,0.9854304161786244
98,-0.00824648226037016,0.9832212499069906,0.18223053877345763
99,0.5572806326641125,-0.15652918357321471,0.8154366383400916
100,-0.114548922476344,0.8811039076270819,0.45884032987935486
101,0.13578976658829345,0.8906630878782184,0.43391289815023226
102,0.1990419979131101,0.2433407659584023,0.9492984539593097
103,-0.7372084732259512,0.6570590056043625,0.1574710454593743
104,-0.5321864959683276,-0.33754779381401084,0.7764270863385997
105,-0.3880424465734335,-0.7440837456395109,0.5438404537475856
106,0.797539821186723,0.13211396684560736,0.5886222331731683
107,-0.326486751895479,0.33845657731249457,0.8825267962564374
